device_id,timestamp,cacao_type,region,altitude,temperature,humidity,precipitation,soil_moisture,soil_ph,soil_type,crop_age,crop_status,fruit_color,fruit_size,harvest_season,cultivation_method,pesticide_use,fermentation_type,light_intensity,gps_lat,gps_lng,producer_id,lot_volume_kg,sale_price_usd,lab_quality_score,certification
3,2026-03-17T19:57:43Z,Trinitario,Cusco,1106,2777,9435,11416,5089,653,clay_loam,9,healthy,yellow,small,mid-crop,organic,controlled,basket,23733,-12.961979,-72.298639,PROD-013,4710,7256,85,fair_trade
1,2026-03-04T06:02:51Z,Forastero,Amazonas,1035,2314,7782,15072,4773,691,clay_loam,19,growing,yellow,large,main,traditional,controlled,box,49949,-6.871366,-78.498302,PROD-010,3787,11777,90,organic
6,2026-03-12T08:20:31Z,Trinitario,San Martin,443,2297,8606,18280,6298,642,clay_loam,11,flowering,purple,medium,main,organic,none,heap,13522,-7.199078,-75.980527,PROD-015,1503,6405,80,none
7,2026-03-14T03:06:56Z,Trinitario,San Martin,893,2668,9262,9176,7418,657,volcanic,24,fruiting,red,small,mid-crop,agroforestry,limited,heap,22863,-6.882363,-76.301102,PROD-014,267,8051,80,fair_trade
3,2026-03-13T21:19:48Z,Trinitario,Cusco,401,2215,7745,18800,5769,571,clay_loam,4,fruiting,purple,medium,mid-crop,agroforestry,none,box,31370,-13.191093,-72.151809,PROD-003,3642,14442,82,organic
7,2026-03-21T20:40:32Z,Criollo,San Martin,554,2937,7370,19880,4009,688,volcanic,10,flowering,red,large,mid-crop,traditional,none,box,24597,-6.024286,-75.713383,PROD-004,2821,5193,66,fair_trade
8,2026-03-14T05:02:40Z,Trinitario,Junin,719,2964,7922,10367,6548,579,clay_loam,25,growing,yellow,medium,mid-crop,organic,none,box,29029,-10.637168,-75.354514,PROD-017,247,7833,70,none
6,2026-03-16T22:12:19Z,Criollo,Junin,964,2734,9205,17136,6896,605,sandy_loam,9,flowering,purple,medium,mid-crop,organic,limited,heap,32275,-11.740600,-74.620769,PROD-016,1612,3356,80,organic
5,2026-03-09T10:56:37Z,Criollo,Cusco,666,2857,9367,13733,6624,644,clay_loam,23,growing,red,small,main,agroforestry,none,heap,18363,-12.981381,-72.372059,PROD-003,1218,12704,62,none
6,2026-03-12T00:38:14Z,Criollo,San Martin,1047,2347,9323,19670,6944,652,volcanic,16,flowering,yellow,small,mid-crop,organic,none,basket,44834,-6.227867,-75.848936,PROD-010,4404,14876,64,organic
4,2026-03-10T03:47:47Z,Trinitario,Cusco,995,2648,7365,13457,7628,561,volcanic,8,fruiting,yellow,small,mid-crop,organic,limited,box,5101,-14.156979,-72.612623,PROD-016,1641,11809,81,organic
2,2026-03-25T18:11:15Z,Criollo,Cusco,960,2420,7756,15183,4076,557,clay_loam,9,flowering,purple,medium,main,organic,controlled,box,22511,-14.014227,-72.543493,PROD-001,3751,14143,85,organic
3,2026-03-19T18:43:44Z,Criollo,Amazonas,839,2224,8996,8154,7709,653,sandy_loam,5,healthy,purple,large,mid-crop,traditional,controlled,basket,20744,-6.720018,-77.162781,PROD-006,3846,7480,75,rainforest_alliance
8,2026-03-23T12:11:53Z,Trinitario,Cusco,1191,2922,9065,15027,7795,562,volcanic,12,healthy,orange,large,main,traditional,limited,box,45401,-14.156044,-71.301999,PROD-018,990,11268,64,none
7,2026-03-12T22:45:00Z,Forastero,Amazonas,939,2479,7351,9809,5930,583,clay_loam,11,fruiting,red,small,mid-crop,organic,controlled,box,26150,-6.405259,-77.142697,PROD-016,2197,2841,63,none
5,2026-03-13T17:42:20Z,Criollo,Amazonas,1110,2746,7387,11131,4882,593,sandy_loam,24,flowering,orange,small,main,agroforestry,none,heap,44335,-5.867559,-77.515056,PROD-004,303,10214,91,fair_trade
8,2026-03-19T16:46:18Z,Criollo,San Martin,1009,2322,7045,9215,5783,639,sandy_loam,19,healthy,purple,large,main,agroforestry,controlled,heap,23203,-7.114913,-76.499130,PROD-002,2102,2424,89,rainforest_alliance
6,2026-03-10T09:18:11Z,Trinitario,Junin,1167,2692,8379,18003,4439,692,sandy_loam,16,growing,red,large,main,agroforestry,none,basket,10048,-11.575255,-74.877547,PROD-003,1508,8600,83,fair_trade
8,2026-03-19T20:47:27Z,Criollo,Cusco,1085,2529,7143,17932,4978,677,sandy_loam,4,growing,red,small,mid-crop,traditional,none,box,10624,-12.750392,-71.418668,PROD-012,2743,7625,66,rainforest_alliance
3,2026-03-21T15:05:09Z,Trinitario,Amazonas,657,2558,9273,9732,7224,678,sandy_loam,9,healthy,red,large,main,organic,none,basket,6363,-5.871327,-77.998354,PROD-009,1443,4384,79,organic
3,2026-03-26T21:05:23Z,Trinitario,Cusco,490,2469,7515,9632,7152,652,sandy_loam,24,healthy,red,medium,mid-crop,organic,controlled,basket,5702,-13.944870,-72.544777,PROD-003,2721,14346,71,organic
1,2026-03-27T10:45:40Z,Criollo,San Martin,468,2715,9167,13570,5106,606,sandy_loam,7,flowering,purple,large,main,organic,limited,box,5672,-6.362799,-75.818057,PROD-019,1875,9509,66,rainforest_alliance
8,2026-03-17T20:12:33Z,Criollo,Cusco,1105,2539,9288,14195,6319,566,clay_loam,19,flowering,yellow,medium,main,organic,none,basket,32990,-14.122109,-72.328813,PROD-009,1348,11266,64,fair_trade
4,2026-03-28T00:30:56Z,Trinitario,Cusco,470,2718,7042,14815,5068,609,sandy_loam,23,flowering,red,small,mid-crop,traditional,controlled,heap,20916,-13.298014,-71.728899,PROD-019,4777,7358,70,none
6,2026-03-23T11:53:53Z,Criollo,Amazonas,619,2729,7788,16034,4866,563,sandy_loam,8,flowering,red,medium,main,traditional,limited,box,30992,-6.831351,-78.208084,PROD-005,1016,5077,98,none
3,2026-03-11T06:17:25Z,Criollo,Amazonas,636,2224,8274,16721,6763,641,clay_loam,22,fruiting,orange,large,main,organic,none,basket,42710,-6.181978,-77.443890,PROD-014,1303,10233,82,rainforest_alliance
7,2026-03-22T05:27:59Z,Criollo,Cusco,533,2224,7142,15056,6057,630,volcanic,6,flowering,red,medium,mid-crop,traditional,none,heap,9748,-12.826074,-71.412118,PROD-016,2745,14233,84,rainforest_alliance
6,2026-03-23T11:10:49Z,Trinitario,Cusco,778,2231,8885,9992,4822,682,sandy_loam,18,fruiting,orange,small,main,organic,none,box,34916,-13.938571,-72.561855,PROD-009,2369,12503,67,organic
1,2026-03-05T07:22:41Z,Criollo,Cusco,736,2637,9118,9307,4794,634,volcanic,10,healthy,red,large,main,traditional,limited,box,15769,-13.758520,-72.188836,PROD-014,3496,5460,80,fair_trade
8,2026-03-02T22:15:04Z,Forastero,Cusco,1147,2230,7496,13660,5585,600,sandy_loam,8,growing,orange,large,main,organic,none,box,25152,-13.311731,-72.290346,PROD-014,4184,7680,94,none
1,2026-03-05T14:13:13Z,Criollo,San Martin,688,2435,8753,11943,7076,630,sandy_loam,15,growing,red,large,main,organic,none,basket,21317,-6.783928,-75.878637,PROD-010,4225,13719,68,none
4,2026-03-10T23:50:17Z,Forastero,Amazonas,786,2317,8818,19269,6288,604,clay_loam,14,flowering,yellow,large,main,traditional,none,heap,35429,-5.635759,-77.425865,PROD-019,1214,13370,70,none
8,2026-03-13T18:07:38Z,Criollo,San Martin,556,2392,9188,11695,5820,651,volcanic,22,growing,yellow,small,mid-crop,agroforestry,none,heap,36380,-5.757372,-76.181738,PROD-006,3631,3414,73,rainforest_alliance
3,2026-03-06T01:44:50Z,Forastero,Amazonas,690,2658,9061,10009,4290,694,volcanic,5,flowering,purple,small,main,traditional,none,heap,8239,-6.171880,-77.125920,PROD-005,2143,7233,68,fair_trade
4,2026-03-25T10:56:45Z,Criollo,Junin,811,2796,7244,10911,7414,679,sandy_loam,20,flowering,red,small,main,agroforestry,none,heap,24037,-11.485938,-74.896221,PROD-016,1674,10529,78,fair_trade
8,2026-03-15T13:41:34Z,Criollo,Cusco,1001,2862,7892,17161,6389,672,volcanic,18,flowering,yellow,large,main,traditional,none,heap,27100,-13.340607,-72.562826,PROD-006,2065,6358,88,rainforest_alliance
6,2026-03-12T11:20:49Z,Forastero,Junin,406,2305,7734,14524,5365,587,volcanic,7,fruiting,purple,small,mid-crop,organic,controlled,heap,16415,-10.649883,-75.962010,PROD-011,4693,7276,62,rainforest_alliance
7,2026-03-07T00:53:04Z,Criollo,Amazonas,518,2714,8708,8761,6413,635,clay_loam,23,flowering,red,medium,mid-crop,organic,controlled,box,28563,-5.945379,-77.636920,PROD-018,4290,8136,61,rainforest_alliance
5,2026-03-28T02:58:00Z,Criollo,Cusco,586,2985,7760,9449,7274,684,volcanic,5,fruiting,purple,medium,main,traditional,limited,box,40820,-13.574691,-72.477488,PROD-009,4189,12494,80,fair_trade
1,2026-03-23T02:19:06Z,Trinitario,San Martin,506,2394,7300,19767,6829,690,volcanic,13,healthy,red,small,mid-crop,organic,limited,heap,14569,-6.349121,-75.725956,PROD-007,980,7235,63,none
5,2026-03-15T05:01:47Z,Criollo,Cusco,526,2245,8007,17108,4372,602,clay_loam,24,flowering,yellow,medium,main,traditional,none,box,22582,-13.501709,-72.616104,PROD-008,4372,12552,73,rainforest_alliance
1,2026-03-08T14:54:49Z,Trinitario,San Martin,449,2715,7963,10810,7834,652,clay_loam,3,growing,purple,medium,mid-crop,traditional,none,box,17639,-6.001318,-76.402932,PROD-003,4001,5586,95,fair_trade
8,2026-03-18T23:15:52Z,Trinitario,Junin,684,2204,9482,18884,4397,620,volcanic,18,flowering,red,medium,main,traditional,controlled,basket,23264,-10.970974,-74.916603,PROD-001,4555,7541,65,none
2,2026-03-15T12:46:21Z,Criollo,Amazonas,1056,2533,7564,17288,7071,556,volcanic,6,healthy,yellow,small,mid-crop,organic,controlled,box,42446,-5.599215,-78.238329,PROD-002,3611,11241,98,none
8,2026-03-15T20:18:05Z,Criollo,Junin,783,2215,7441,12881,5068,695,volcanic,18,fruiting,purple,small,main,organic,none,box,38807,-10.680376,-75.215298,PROD-003,1224,9482,71,rainforest_alliance
5,2026-03-20T21:13:31Z,Trinitario,San Martin,583,2819,8689,17696,5388,553,volcanic,8,fruiting,yellow,large,mid-crop,traditional,limited,box,29687,-6.192394,-76.579402,PROD-011,3351,4084,72,rainforest_alliance
3,2026-03-13T17:36:10Z,Criollo,Junin,693,2321,8981,13846,5168,568,sandy_loam,25,fruiting,orange,small,main,organic,none,box,33505,-10.688060,-74.616729,PROD-010,3451,12703,78,rainforest_alliance
1,2026-03-23T06:21:00Z,Trinitario,Junin,914,2520,7955,11805,4229,580,volcanic,4,fruiting,yellow,small,main,agroforestry,none,heap,25605,-11.166013,-75.157049,PROD-012,4195,6760,75,fair_trade
8,2026-03-11T19:25:53Z,Trinitario,Amazonas,487,2728,7389,11715,5393,673,clay_loam,3,growing,yellow,medium,main,agroforestry,none,heap,34321,-5.715608,-77.236501,PROD-013,3659,3004,66,organic
1,2026-03-07T06:51:06Z,Criollo,San Martin,1007,2909,8748,8033,5398,597,volcanic,10,healthy,orange,medium,main,organic,none,basket,23142,-6.339537,-76.763229,PROD-006,144,12159,71,none
4,2026-03-17T14:01:09Z,Trinitario,San Martin,1133,2796,8941,19828,5225,555,clay_loam,16,flowering,red,small,mid-crop,organic,limited,basket,36861,-6.610389,-76.261635,PROD-015,1014,4953,75,rainforest_alliance
3,2026-03-20T09:57:29Z,Criollo,Cusco,786,2710,9398,13393,5710,688,sandy_loam,23,healthy,purple,medium,main,organic,none,box,10814,-13.553833,-72.749166,PROD-017,3845,9629,84,none
1,2026-03-03T23:59:26Z,Forastero,Cusco,850,2973,7111,11197,5486,639,sandy_loam,17,fruiting,red,large,mid-crop,agroforestry,none,basket,24552,-13.974645,-72.725852,PROD-014,1768,13275,88,fair_trade
6,2026-03-19T21:08:57Z,Criollo,San Martin,824,2921,9360,18354,6593,679,clay_loam,24,flowering,purple,large,main,organic,limited,heap,31602,-6.098350,-75.691175,PROD-006,4052,14120,60,fair_trade
5,2026-03-28T00:45:33Z,Trinitario,San Martin,1051,2802,8915,13690,6883,671,volcanic,10,healthy,yellow,small,mid-crop,organic,none,heap,33389,-6.035290,-76.254038,PROD-011,348,4760,70,none
6,2026-03-28T09:33:08Z,Trinitario,Amazonas,1127,2855,7392,18730,5063,616,sandy_loam,18,fruiting,orange,large,main,traditional,controlled,heap,24953,-6.732763,-78.546530,PROD-020,3469,14865,63,fair_trade
1,2026-03-09T05:19:01Z,Criollo,Cusco,777,2539,9358,19329,4787,570,clay_loam,18,growing,red,medium,main,traditional,controlled,basket,13153,-13.902717,-72.528409,PROD-010,1949,11089,76,fair_trade
4,2026-03-12T02:00:19Z,Criollo,Cusco,813,2905,7013,17775,5994,618,sandy_loam,21,flowering,red,large,mid-crop,organic,none,box,36739,-13.535562,-71.897079,PROD-004,2185,4736,69,rainforest_alliance
3,2026-03-18T08:19:01Z,Trinitario,Amazonas,965,2286,7716,19876,5333,591,sandy_loam,3,fruiting,purple,small,mid-crop,organic,controlled,box,45259,-5.904913,-78.253556,PROD-004,4268,6562,75,organic
3,2026-03-09T03:28:54Z,Trinitario,San Martin,502,2630,8624,15706,5048,697,sandy_loam,22,fruiting,orange,medium,mid-crop,traditional,none,box,13818,-7.030576,-76.030111,PROD-018,1793,12928,62,rainforest_alliance
2,2026-03-11T20:19:18Z,Trinitario,San Martin,1053,2711,9128,14248,5094,613,clay_loam,15,fruiting,yellow,small,main,agroforestry,controlled,basket,47774,-6.851558,-76.663627,PROD-013,2388,9903,61,rainforest_alliance
3,2026-03-10T21:17:25Z,Criollo,San Martin,445,2597,7871,8421,4203,653,clay_loam,11,growing,red,large,main,organic,controlled,heap,11454,-5.847614,-75.579245,PROD-008,1682,8343,76,fair_trade
5,2026-03-19T05:39:56Z,Criollo,Cusco,932,2595,7870,10309,4818,685,sandy_loam,21,fruiting,yellow,medium,main,traditional,limited,box,13097,-14.054522,-71.904804,PROD-011,1486,7393,83,organic
2,2026-03-05T15:17:08Z,Criollo,San Martin,1168,2839,8143,10247,6719,587,sandy_loam,18,fruiting,yellow,medium,main,organic,controlled,basket,27211,-6.463972,-76.606422,PROD-020,4615,2768,75,organic
2,2026-03-05T10:48:34Z,Trinitario,San Martin,1176,2394,8548,10822,4944,555,volcanic,25,fruiting,orange,small,main,agroforestry,none,heap,5555,-6.086354,-76.658236,PROD-017,2700,4452,70,rainforest_alliance
2,2026-03-26T08:54:04Z,Trinitario,Amazonas,566,2260,7274,15778,7587,676,volcanic,20,healthy,yellow,small,main,organic,none,box,44135,-6.199898,-77.548864,PROD-001,1535,2991,86,rainforest_alliance
4,2026-03-12T17:57:20Z,Trinitario,Junin,462,2770,7389,9971,5907,568,clay_loam,6,healthy,red,medium,main,organic,none,basket,33062,-11.309261,-75.794904,PROD-003,4380,13861,81,none
8,2026-03-17T10:17:44Z,Criollo,Amazonas,1139,2238,8535,8316,5537,684,sandy_loam,4,growing,red,small,mid-crop,organic,limited,box,38153,-5.529141,-78.488067,PROD-012,3554,14348,95,organic
5,2026-03-15T19:09:06Z,Trinitario,Amazonas,481,2270,7903,13421,4720,648,volcanic,4,fruiting,yellow,large,main,organic,limited,box,44243,-6.945320,-77.084263,PROD-016,965,11462,98,rainforest_alliance
3,2026-03-19T04:45:59Z,Criollo,Junin,1107,2732,7537,9118,7184,609,clay_loam,5,fruiting,orange,small,mid-crop,traditional,limited,heap,28062,-11.792876,-75.993725,PROD-005,4259,4628,63,fair_trade
6,2026-03-03T01:20:14Z,Criollo,San Martin,747,2609,7657,10597,6966,642,sandy_loam,15,flowering,yellow,small,main,traditional,limited,basket,22879,-7.230855,-76.578092,PROD-009,3135,10712,91,rainforest_alliance
8,2026-03-24T19:55:04Z,Trinitario,San Martin,1035,2946,7976,8892,5646,571,clay_loam,15,fruiting,red,small,mid-crop,agroforestry,controlled,basket,31094,-6.849202,-76.233259,PROD-019,4234,11074,74,none
2,2026-03-19T03:50:39Z,Forastero,San Martin,592,2335,7470,12451,7135,593,volcanic,17,flowering,yellow,small,mid-crop,organic,controlled,basket,9691,-6.987826,-75.726844,PROD-010,3573,11481,62,none
6,2026-03-04T22:10:27Z,Trinitario,Cusco,698,2982,8920,19795,6425,589,sandy_loam,21,flowering,orange,small,main,organic,limited,box,20813,-12.789001,-71.383090,PROD-005,1447,12586,88,rainforest_alliance
7,2026-03-26T01:24:45Z,Trinitario,Cusco,1089,2752,9232,10098,7625,675,volcanic,5,growing,purple,medium,mid-crop,organic,none,basket,42762,-13.492251,-72.102411,PROD-010,2042,8332,77,none
7,2026-03-12T22:38:12Z,Criollo,San Martin,1068,2639,8056,13459,6387,559,sandy_loam,3,fruiting,orange,medium,mid-crop,traditional,none,heap,26750,-6.536828,-76.251106,PROD-003,1222,12891,75,rainforest_alliance
6,2026-03-03T19:36:41Z,Criollo,San Martin,972,2809,7671,18273,6388,578,volcanic,19,fruiting,yellow,large,mid-crop,traditional,none,basket,26687,-6.140009,-76.904465,PROD-018,1499,5465,89,rainforest_alliance
1,2026-03-28T23:39:49Z,Criollo,Junin,695,2547,9042,13640,4063,601,sandy_loam,24,growing,purple,large,main,agroforestry,none,box,8253,-11.794654,-75.640841,PROD-004,1446,12531,86,organic
1,2026-03-19T19:00:57Z,Trinitario,Amazonas,791,2877,8017,19417,6929,693,sandy_loam,17,fruiting,purple,large,mid-crop,traditional,controlled,box,19709,-6.025345,-78.393415,PROD-007,4644,11546,62,fair_trade
1,2026-03-27T14:58:21Z,Trinitario,San Martin,501,2883,9356,8143,5573,558,sandy_loam,6,healthy,orange,large,mid-crop,organic,controlled,heap,47033,-7.132465,-76.364975,PROD-015,2390,14314,73,none
2,2026-03-23T10:41:21Z,Forastero,Cusco,454,2885,9131,12066,4411,607,sandy_loam,24,flowering,red,large,main,agroforestry,none,heap,38625,-13.629814,-72.494750,PROD-020,1557,3147,64,rainforest_alliance
4,2026-03-05T01:04:01Z,Criollo,San Martin,961,2724,7514,9728,5411,657,clay_loam,24,healthy,orange,medium,mid-crop,organic,none,basket,48533,-7.104869,-76.351224,PROD-002,4946,2016,89,none
8,2026-03-04T01:46:02Z,Criollo,Cusco,545,2663,9077,11909,6397,582,volcanic,5,healthy,yellow,medium,mid-crop,traditional,none,heap,39631,-13.652823,-71.825243,PROD-015,1616,12399,86,organic
8,2026-03-23T23:37:27Z,Criollo,Amazonas,522,2513,8531,10367,4492,597,volcanic,3,flowering,yellow,medium,main,organic,none,box,40870,-5.992913,-77.981143,PROD-007,4676,5955,87,none
5,2026-03-16T23:23:47Z,Criollo,Amazonas,625,2633,7618,12406,6790,654,sandy_loam,20,fruiting,purple,medium,mid-crop,organic,limited,basket,28357,-6.917880,-77.261638,PROD-005,2586,12219,89,fair_trade
1,2026-03-26T02:14:06Z,Criollo,Cusco,1030,2513,8285,14945,5969,584,volcanic,7,fruiting,yellow,small,main,organic,controlled,heap,25658,-13.473674,-72.491311,PROD-010,2800,2682,83,organic
8,2026-03-02T17:59:09Z,Criollo,Amazonas,592,2578,7660,10701,7743,625,volcanic,18,healthy,red,small,mid-crop,traditional,limited,basket,34100,-5.915386,-77.467231,PROD-004,2431,13462,90,fair_trade
5,2026-03-09T10:58:41Z,Criollo,Junin,855,2616,7764,16607,4283,611,volcanic,10,fruiting,orange,small,mid-crop,organic,none,basket,6456,-11.668366,-74.902343,PROD-017,4631,6734,73,rainforest_alliance
2,2026-03-20T12:41:32Z,Trinitario,Cusco,842,2897,7787,10252,6812,583,sandy_loam,14,healthy,orange,large,mid-crop,organic,controlled,heap,30164,-13.741641,-72.036001,PROD-018,1022,7572,61,rainforest_alliance
4,2026-03-20T11:55:55Z,Trinitario,San Martin,549,2658,7501,15171,5544,698,sandy_loam,25,flowering,red,small,mid-crop,traditional,none,box,49563,-5.880329,-76.240636,PROD-012,1078,4069,89,organic
5,2026-03-07T21:12:39Z,Criollo,Amazonas,602,2810,8165,14894,7737,603,sandy_loam,22,growing,orange,large,mid-crop,organic,none,heap,40422,-5.621763,-77.358231,PROD-017,3946,4981,85,organic
1,2026-03-03T21:51:15Z,Criollo,Cusco,662,2524,9388,10018,4303,557,volcanic,13,healthy,red,large,main,agroforestry,none,box,36012,-13.234709,-72.713755,PROD-007,1817,4048,76,rainforest_alliance
8,2026-03-02T17:52:19Z,Criollo,San Martin,568,2913,7482,11046,7436,562,volcanic,10,healthy,red,medium,main,organic,limited,box,32755,-6.260073,-75.882741,PROD-008,1483,5509,90,fair_trade
4,2026-03-11T14:02:23Z,Criollo,Junin,985,2446,7509,9880,6477,697,sandy_loam,10,fruiting,purple,small,main,organic,none,heap,39511,-10.562884,-74.841223,PROD-002,1831,11719,79,organic
1,2026-03-27T07:16:19Z,Trinitario,Cusco,911,2465,8199,10471,6203,606,sandy_loam,14,flowering,red,medium,main,organic,limited,heap,40856,-13.471015,-72.271030,PROD-010,3648,7374,95,none
7,2026-03-17T11:25:05Z,Criollo,Junin,614,2687,9317,16322,7612,638,sandy_loam,25,healthy,red,large,main,organic,none,heap,11196,-11.042000,-75.776522,PROD-006,2441,14266,78,rainforest_alliance
8,2026-03-21T20:13:39Z,Forastero,Cusco,1032,2695,7397,9494,4645,668,sandy_loam,6,growing,purple,medium,mid-crop,organic,limited,heap,9307,-12.994028,-72.167297,PROD-004,3712,12648,65,none
4,2026-03-22T22:05:44Z,Trinitario,San Martin,915,2513,8909,14751,6262,557,volcanic,11,flowering,purple,small,main,organic,limited,heap,21035,-5.912673,-76.658362,PROD-007,799,6916,96,rainforest_alliance
1,2026-03-19T14:51:06Z,Criollo,San Martin,1083,2718,8129,11008,5854,664,sandy_loam,14,healthy,yellow,medium,mid-crop,organic,none,box,21935,-5.947733,-76.813928,PROD-014,1207,9922,94,organic
6,2026-03-09T04:54:19Z,Trinitario,Amazonas,1085,2320,9462,13350,7724,688,clay_loam,21,fruiting,yellow,small,main,traditional,controlled,heap,23375,-6.032578,-77.684091,PROD-005,1918,3464,86,fair_trade
8,2026-03-20T04:29:17Z,Criollo,Cusco,1029,2974,7370,18260,5616,655,sandy_loam,21,growing,orange,medium,main,agroforestry,controlled,basket,21320,-13.786946,-72.203341,PROD-014,4587,9104,85,rainforest_alliance
5,2026-03-28T19:19:19Z,Criollo,San Martin,626,2429,9286,12527,6888,551,sandy_loam,23,healthy,orange,medium,mid-crop,agroforestry,limited,box,47897,-7.006077,-77.047587,PROD-017,2404,11739,88,none
1,2026-03-23T05:46:26Z,Trinitario,Amazonas,594,2621,7379,8777,6624,559,volcanic,10,healthy,yellow,small,mid-crop,organic,controlled,heap,6353,-5.836717,-78.217420,PROD-017,2701,6511,94,none
1,2026-03-12T14:35:56Z,Trinitario,San Martin,543,2708,8349,14780,7645,646,clay_loam,17,healthy,red,small,main,organic,limited,box,12216,-6.766178,-76.941246,PROD-018,3541,5021,63,none
2,2026-03-05T15:16:41Z,Criollo,San Martin,534,2233,8668,18901,4493,654,clay_loam,21,growing,red,large,main,agroforestry,none,box,37621,-7.020346,-76.801928,PROD-007,2522,12961,92,rainforest_alliance
